Cell Line,ID,Titer_group,Titer_category,Run Time (hr),input_index,glc,glc_after,glc_feed,osmo,vcd,lac,mu,qglc_poly,qlac_poly,base
CL G,302335,Middle 60%,0,110,18,61.4036205843824,61.4036205843824,0.0,315.3702900862222,8.143262078905167,19.70927734126258,0.0048550006835781,0.0461756222416852,-0.0074721380598122,39784.18571
CL G,302335,Middle 60%,0,120,19,53.6413214325362,53.6413214325362,0.0,309.80440681921993,8.06654268409442,19.125228142264536,0.0014763003015497,0.0453709855679843,-0.0103442089065326,41124.86355
CL G,302335,Middle 60%,0,130,20,53.7709025844268,53.7709025844268,0.0,301.49888036668807,7.779714051889138,18.828826010577387,-0.0013068208910751,0.044527504761921,-0.0129254411749305,45995.45727
CL G,302335,Middle 60%,0,140,21,49.6405344701258,49.6405344701258,0.0,291.80912667793723,7.476419437793995,18.602986368571216,-0.0033940707667268,0.0434160161701365,-0.0152042346502966,54489.8875
CL G,302335,Middle 60%,0,150,22,43.5195418248629,43.5195418248629,0.0,282.28375604515526,7.467084547750255,18.11446914519936,-0.0047280790878843,0.0440368735445844,-0.0180196693884921,61871.7547999999
CL G,302335,Middle 60%,0,160,23,39.9114344234996,39.9114344234996,0.0,275.32007092874454,7.1906945506519495,17.270952971526018,-0.0052943975070749,0.0480539880980363,-0.0225263487509423,67355.22705
CL G,302335,Middle 60%,0,170,24,37.0198814194364,37.0198814194364,0.0,269.718117018534,6.9160219208497775,15.952948471561932,-0.0051214995668742,0.0502036203148401,-0.0266396902226686,69018.39493
CL G,302335,Middle 60%,0,180,25,35.1539289393636,35.1539289393636,0.0,262.76592169112075,6.821391924064485,14.1565552654466,-0.0042807806999066,0.0437005754619002,-0.0260841770105337,69087.1048
CL G,302335,Middle 60%,0,190,26,32.5427465363351,32.5427465363351,0.0,258.3608970148947,6.797106478080637,11.894095932917466,-0.0028865582288446,0.0482635106591813,-0.0323532229860941,69087.1048
CL G,302335,Middle 60%,0,200,27,29.4164940384999,29.4164940384999,0.0,256.1477642967804,6.796562932097032,9.275797269034614,-0.0010960713664092,0.0392552062834139,-0.0296413007128205,69087.1048
CL G,302335,Middle 60%,0,210,28,26.8577034014964,26.8577034014964,0.0,256.29918288438694,6.910411790589924,6.62831484734173,0.00089051878463,0.029155242016259,-0.0249998787854863,69087.1048
CL G,302335,Middle 60%,0,220,29,25.1397614345345,25.1397614345345,0.0,253.66277157065832,7.089520545370855,4.152652216680847,0.0028301292314555,0.0277933699014693,-0.0274662147363039,69087.1048
CL G,302335,Middle 60%,0,230,30,23.1602260984924,23.1602260984924,0.0,251.7058320645026,7.288294950478434,2.085287677025708,0.0044367550912008,0.0258226446552627,-0.0301447835833846,69087.1048
CL G,302335,Middle 60%,0,240,31,21.0222784753213,21.0222784753213,0.0,251.16670487152783,7.434600266997997,0.5633435418918822,0.0053814695909513,0.0239587685823715,-0.0344398160948344,69087.1048
CL G,302335,Middle 60%,0,250,32,19.5191313916827,19.5191313916827,0.0,251.4726121085929,7.499971406773726,0.0,0.0052924240677438,0.0138337693454063,-0.0263981948278993,69087.1048
2000L,302719,Middle 60%,0,0,0,67.3807163236306,,0.0,297.0391765,0.388914189,5.7140049178508,0.0703535419894691,0.6165019025351413,0.6259283289444392,0.0
2000L,302719,Middle 60%,0,10,1,64.6312133928373,64.6312133928373,0.0,306.0223331,0.547022297,8.68433744449378,0.0468862032320432,0.5151514834640717,0.5230904795195184,0.0
2000L,302719,Middle 60%,0,20,2,61.7919649081906,61.7919649081906,0.0,315.0054897,0.806124563,11.5526764875666,0.035723715047766,0.3702651428062013,0.3917947796162364,0.0
2000L,302719,Middle 60%,0,30,3,58.8788089211572,58.8788089211572,0.0,321.9140955,1.141398137,14.3408958592362,0.0319049066538584,0.253905945700115,0.2913200199118742,0.0
2000L,302719,Middle 60%,0,40,4,56.167864128866,56.167864128866,0.0,310.3382548,1.81171888,18.2921772868561,0.0305928764033743,0.1411826037034687,0.1855543687488574,2268.305624
2000L,302719,Middle 60%,0,50,5,53.6449329692044,53.6449329692044,0.0,301.9523188,2.621619649,21.5315984236234,0.0270749917852003,0.0749178364981712,0.1246618940395089,5405.025983
2000L,302719,Middle 60%,0,60,6,52.2914870223584,52.2914870223584,0.0,304.5610145,3.528546056,24.5197762544404,0.0167628894240561,0.0316494165937175,0.0862800928390242,9575.105457
CL G,302719,Middle 60%,0,0,7,60.1493858100757,60.1493858100757,0.0,305.2933498561597,1.0178020767414837,11.511159823220014,0.0332739812225019,0.1239489712821363,0.3535934501962857,6.228125
CL G,302719,Middle 60%,0,10,8,59.2643694908856,59.2643694908856,0.0,302.27796372144377,1.2718596017970234,13.6856920051835,0.0316686389326814,0.1165611897954732,0.2124208517839794,10.000001
CL G,302719,Middle 60%,0,20,9,57.2954862452541,57.2954862452541,0.0,299.04218878763345,1.4326857209082378,16.18189557592298,0.0296241048055226,0.1148096578619563,0.1469140502981264,10.000001
CL G,302719,Middle 60%,0,30,10,55.0146779013743,55.0146779013743,0.0,299.0435989131395,1.963800390582948,18.697079691951316,0.027262669910668,0.1182596167378726,0.1114641203381165,10.000001
CL G,302719,Middle 60%,0,40,11,52.5696338062568,52.5696338062568,0.0,297.8546233560814,2.684324348528736,21.036523309715523,0.0246940546436528,0.1097395552280977,0.078044747929671,10.000001
CL G,302719,Middle 60%,0,50,12,48.7578156431092,48.7578156431092,0.0,296.5545633882572,3.514723405625115,22.972729480794992,0.0220154087259046,0.0828276948826731,0.0448210452946047,624.494218
CL G,302719,Middle 60%,0,60,13,44.8017592641932,44.8017592641932,0.0,299.2013790137254,4.426314556374121,24.244847068568788,0.0193113112047433,0.0855868678996818,0.0350567564234064,8764.702797
CL G,302719,Middle 60%,0,70,14,42.0447174998443,69.3119153738873,27.267197874043,304.40276161854416,5.2750953539619205,24.656286517497403,0.0166537704533817,0.0686994568284078,0.0208604792522424,26934.16544
CL G,302719,Middle 60%,0,80,15,66.5548736095383,66.5548736095383,0.0,311.85826195895766,5.891225486471104,24.396064538661367,0.0141022241709248,0.05734564061679,0.0123488053163559,33411.48434
CL G,302719,Middle 60%,0,90,16,65.3996271009569,65.3996271009569,0.0,319.1515232891971,6.43218037345139,23.73758131664388,0.0117035393823701,0.0558188298294586,0.0077871758787916,38398.45322
CL G,302719,Middle 60%,0,100,17,63.1117941672772,63.1117941672772,0.0,324.41752270775584,6.872978212447633,23.16847240374716,0.0094920124386079,0.0474278828132055,0.0034427778690926,44115.0531799999
CL G,302719,Middle 60%,0,110,18,57.2082762716756,57.2082762716756,0.0,327.17441815570555,7.155336538335684,22.68170573005604,0.0074893690164205,0.0411892970635194,0.0004941548786318,48428.04756
CL G,302719,Middle 60%,0,120,19,58.1156099713581,58.1156099713581,0.0,326.3325224806936,7.303524247511021,22.545837554704352,0.0057047641184832,0.0603287935722498,-0.0026698839474987,52070.28702
CL G,302719,Middle 60%,0,130,20,53.572079858567,53.572079858567,0.0,321.98541205266827,7.397045874548951,22.710251108651025,0.0041347820733635,0.0540297235897723,-0.0052835108976157,57343.24379
CL G,302719,Middle 60%,0,140,21,49.1751469670729,49.1751469670729,0.0,311.65116196546205,7.393089211166138,22.926457787275936,0.0027634365355215,0.0532230236154068,-0.0079846464142294,65605.36789
CL G,302719,Middle 60%,0,150,22,44.9632454705921,44.9632454705921,0.0,299.46700080286183,7.4392872179739715,22.95939308111112,0.0015621704853098,0.0530058415942435,-0.010723210422647,81914.56856
CL G,302719,Middle 60%,0,160,23,40.0182921967628,40.0182921967628,0.0,289.8106063571005,7.5794958077728865,22.83177867914537,0.0004898562289735,0.0460837279143348,-0.0117983945655941,93901.12686
CL G,302719,Middle 60%,0,170,24,34.6665224472124,34.6665224472124,0.0,282.1881217031306,7.694740539393559,22.389518385015418,-0.0005072046013497,0.0403434752215975,-0.0126172130657829,99526.33339
CL G,302719,Middle 60%,0,180,25,32.4517952441217,32.4517952441217,0.0,276.03515345839975,7.700535634597927,21.628803135151013,-0.0014952810476299,0.0440891394927796,-0.0165063632107587,100429.901099999
CL G,302719,Middle 60%,0,190,26,27.1893913663713,27.1893913663713,0.0,272.0725482437476,7.639011657394318,20.03559796861455,-0.0025532128259445,0.0413206507829353,-0.0183237151598438,100429.901099999
CL G,302719,Middle 60%,0,200,27,24.0878369968249,24.0878369968249,0.0,271.0622997602216,7.366101406265205,17.993250429906166,-0.0037724103264783,0.0387095319373517,-0.0202626190798576,100429.901099999
CL G,302719,Middle 60%,0,210,28,22.3158051966073,22.3158051966073,0.0,272.2496937155131,6.708161318336091,15.655634704810849,-0.0052568546135238,0.037520711254038,-0.0232489659276204,100429.9151
CL G,302719,Middle 60%,0,220,29,20.6786994438153,20.6786994438153,0.0,277.3137422483651,6.1452102146016,13.209527740709207,-0.0071230974254808,0.0365954832296569,-0.0270932382333722,100459.8007
CL G,302719,Middle 60%,0,230,30,19.5111297042563,19.5111297042563,0.0,279.68083288342416,5.5426865462610975,10.99747757264411,-0.0095002611748568,0.033519099771795,-0.0301671200743593,100459.8007
CL G,302719,Middle 60%,0,240,31,18.3565748073891,18.3565748073891,0.0,279.5503058975961,5.009947403104116,9.243714346631576,-0.0125300389482667,0.040069316964412,-0.0451156648717081,100707.4486
CL G,302719,Middle 60%,0,250,32,16.3003955016763,16.3003955016763,0.0,279.5485813511354,4.653783164110849,7.978116359416965,-0.0163666945064328,0.0334349237099081,-0.0494008287789611,101046.0699
2000L,302720,Top 20%,1,0,0,58.4479958480428,,0.0,305.1210669,0.386904639,9.34051665186501,-0.025779067780385,-0.2451588355638832,0.6508441800710055,0.0
2000L,302720,Top 20%,1,10,1,59.4203881635915,59.4203881635915,0.0,298.9263766,0.85612408,11.3765529196269,0.0318782199486488,0.0210030188840854,0.2933865796252999,0.0
2000L,302720,Top 20%,1,20,2,58.2847113057572,58.2847113057572,0.0,303.8427586,1.082028364,14.8307582038188,0.0298944670200547,0.1106631906993431,0.2479474046353184,0.0
2000L,302720,Top 20%,1,30,3,56.2524734674393,56.2524734674393,0.0,303.0327586,1.53794314,17.3340003330373,0.0225832591967184,0.1368226605131222,0.1971120074206726,0.0
2000L,302720,Top 20%,1,40,4,54.0603566631141,54.0603566631141,0.0,295.4590774,2.10402616,19.5932897535524,0.0311313822797075,0.1378478455111914,0.1690844569404095,239.052746
2000L,302720,Top 20%,1,50,5,51.3409050656098,51.3409050656098,0.0,300.7810284,2.132977471,25.0634333814387,0.043598822108272,0.1681080643513606,0.1997767503278462,7873.662129
2000L,302720,Top 20%,1,60,6,46.8086437087857,46.8086437087857,0.0,307.1640071,2.372608807,28.854936223357,0.0149187645598436,0.1753475725135672,0.2167363701878353,16166.3210699999
CL G,302720,Top 20%,1,0,7,60.3718416816536,60.3718416816536,0.0,299.94408170287977,1.085641834858272,12.145889763347345,0.0479111182939982,0.199866516290835,0.4332100236903208,0.528843
CL G,302720,Top 20%,1,10,8,56.7747880725593,56.7747880725593,0.0,291.78962625912504,1.4563949773905172,14.341613986918116,0.0440790276841275,0.1352373608080094,0.2085218636658739,19.900002
CL G,302720,Top 20%,1,20,9,56.0272127489509,56.0272127489509,0.0,289.70190858231064,2.0247958310835523,16.729580666198352,0.039556075516177,0.1172777697576513,0.1325254901616827,19.900002
CL G,302720,Top 20%,1,30,10,54.8692482459646,54.8692482459646,0.0,291.739551560797,2.7992847426501206,19.106174442891167,0.0346116496371244,0.1051129036946822,0.0879710346027217,19.900002
CL G,302720,Top 20%,1,40,11,50.5258360976042,50.5258360976042,0.0,296.987688790616,3.71937917328638,21.17769349073192,0.0294847722241336,0.0905751714574533,0.0558373422131449,27.343763
CL G,302720,Top 20%,1,50,12,47.3888813139723,47.3888813139723,0.0,304.0327923208168,4.780651231909796,22.714108054502063,0.0243840997845546,0.0755597939332276,0.0335128275537929,2928.69417399999
CL G,302720,Top 20%,1,60,13,43.8320956004795,43.8320956004795,0.0,311.38474775866166,5.824135705315196,23.57634458185633,0.0194879231559237,0.0544505364595166,0.0165074075327276,13506.31299
CL G,302720,Top 20%,1,70,14,41.0010421531459,70.7378566068176,29.7368144536717,317.9376504575444,6.571748814670911,23.72557827520973,0.0149441675059633,0.0537190776330283,0.0099890035566987,20583.20681
CL G,302720,Top 20%,1,80,15,67.906803159484,67.906803159484,0.0,322.94772289457785,7.181242365982588,23.2297156837377,0.0108703923325818,0.0532328094428876,0.0045560838376137,29622.24628
CL G,302720,Top 20%,1,90,16,63.4700690512666,63.4700690512666,0.0,325.82199842749446,7.754890432176747,22.310198016615303,0.007353791463874,0.0392427107753042,-9.110354908894093e-05,35760.81703
CL G,302720,Top 20%,1,100,17,59.3072768600546,59.3072768600546,0.0,325.5027637969428,8.244088018654061,21.493521999402933,0.0044511930581209,0.0437485922992504,-0.0035433950560842,38260.63404
CL G,302720,Top 20%,1,110,18,58.8977759275294,58.8977759275294,0.0,320.77479460497625,8.447695281406887,20.896868428617523,0.0021890596037893,0.0436565897264004,-0.0066744797558175,38673.15575
CL G,302720,Top 20%,1,120,19,57.1082837096738,57.1082837096738,0.0,312.07860180955834,8.394055637644415,20.535828962580094,0.0005634879195326,0.045199101333148,-0.0099421750297349,39521.9072
CL G,302720,Top 20%,1,130,20,52.2175405925975,52.2175405925975,0.0,300.66714409973423,8.293678786304994,20.26997540405172,-0.0004597908458098,0.0461032002169922,-0.0130885726589455,44690.37869
CL G,302720,Top 20%,1,140,21,48.8207721585736,48.8207721585736,0.0,288.00119361828325,7.929272598271657,20.034643248326933,-0.0009454112132125,0.0482581872626001,-0.0167068139749755,53095.75893
CL G,302720,Top 20%,1,150,22,44.0591081507138,44.0591081507138,0.0,275.01188412469344,7.748151960852025,19.294172566198604,-0.0009883733734637,0.0428130412514859,-0.01748208285582,59401.59153
CL G,302720,Top 20%,1,160,23,38.3069376651346,38.3069376651346,0.0,266.71003719729754,7.637926511161543,18.041718478638558,-0.0007140431871656,0.0364543749685916,-0.0172018412880801,62418.63216
CL G,302720,Top 20%,1,170,24,36.8591350052177,36.8591350052177,0.0,262.3741162534579,7.629268430052046,16.26542993414824,-0.000278152184734,0.0427817327071215,-0.0230421805311134,62772.2015399999
CL G,302720,Top 20%,1,180,25,32.2347495614911,32.2347495614911,0.0,260.2017892395843,7.74105278753816,14.06196631923499,0.0001332024336011,0.0487751199853542,-0.0297884478235599,62772.2015399999
CL G,302720,Top 20%,1,190,26,29.0365625069384,29.0365625069384,0.0,259.7428106408242,7.609068987426448,11.45674492682054,0.0003035577977963,0.0444826236081239,-0.0307474795109408,62772.2015399999
CL G,302720,Top 20%,1,200,27,27.1141558593663,27.1141558593663,0.0,253.03985933992604,7.422385903680583,8.575083827458023,-1.3914632005812557e-05,0.0359567064402546,-0.0282005608709582,62772.2015399999
CL G,302720,Top 20%,1,210,28,24.7849579309043,24.7849579309043,0.0,250.8924822577375,7.124252801202182,5.798074542650783,-0.0010964090654766,0.0325132315663407,-0.0291430444346652,62772.2015399999
CL G,302720,Top 20%,1,220,29,21.3715867137369,21.3715867137369,0.0,249.388986223155,6.764807519004812,3.367306282871427,-0.0032514853821014,0.0309853692425797,-0.032158589331269,62772.2015399999
CL G,302720,Top 20%,1,230,30,17.8881392293345,17.8881392293345,0.0,248.82532230770752,6.387903965119997,1.4319853185846196,-0.0068170691311788,0.0226468035788885,-0.027799041429447,62772.2015399999
CL G,302720,Top 20%,1,240,31,19.8501843402384,19.8501843402384,0.0,248.72000308666108,6.102851269976383,0.1073157177459273,-0.0121614515318219,0.028288903127546,-0.0424981891407092,62772.2015399999
CL G,302720,Top 20%,1,250,32,18.5135998467994,18.5135998467994,0.0,248.527904233175,5.814705971326229,0.0,-0.019683289472957,0.0249449050126482,-0.0485949829473069,62772.2015399999
2000L,313241,Top 20%,1,0,0,52.0512688114744,,0.0,304.6621756,0.26442693,14.5133367784191,0.0794613375251856,-1.942604004616419,0.2573517189692949,47.973331
2000L,313241,Top 20%,1,10,1,55.6680451386576,55.6680451386576,0.0,322.6262475,0.43331579,15.6036376110124,0.0380185342562579,-0.5444828752988758,0.3930757527600311,0.0
2000L,313241,Top 20%,1,20,2,57.276789449144,57.276789449144,0.0,325.1522432,0.575063729,17.6030081594138,0.0239770532016155,-0.0357048356758768,0.4378776068798862,0.0
2000L,313241,Top 20%,1,30,3,56.1914558493749,56.1914558493749,0.0,309.3684762,0.725102449,20.8080686722913,0.0249558908748317,0.1827667262051684,0.4309674071172953,0.0
2000L,313241,Top 20%,1,40,4,54.2857044894424,54.2857044894424,0.0,305.9399048,1.064651613,24.2888481127886,0.0294267516124193,0.2096821534528986,0.3309908186679467,0.0
2000L,313241,Top 20%,1,50,5,52.4682726914451,52.46827269144509,0.0,309.8477941,1.539412903,27.144769116341,0.0267140475738311,0.1634447586701073,0.2413197191365952,114.359022
2000L,313241,Top 20%,1,60,6,49.6010102799795,49.6010102799795,0.0,313.6293067,2.112023693,31.4926918627886,0.0069948987414592,0.1030462793050242,0.1750917211668341,6704.142718
CL G,313241,Top 20%,1,0,7,55.4986131352827,55.4986131352827,0.0,316.8562524964705,2.9994283420816226,16.47348087671946,0.1046042925159436,0.1937235021355335,0.4827950189991524,0.0
CL G,313241,Top 20%,1,10,8,55.9936780345922,55.9936780345922,0.0,312.4749574966798,3.592654768859474,18.359698076473222,0.0692919267916413,0.1569486105302262,0.3198523473536128,0.0
CL G,313241,Top 20%,1,20,9,54.8520801916117,54.8520801916117,0.0,309.0540631529645,4.054700938790882,20.499611025839798,0.0427423422753644,0.0191967019098005,0.031584633562272,0.0
CL G,313241,Top 20%,1,30,10,52.5136559148737,52.5136559148737,0.0,306.2962162936689,4.367407796384373,22.96608618977484,0.0235467628294208,0.0160112723422391,0.0209103779351549,0.0
CL G,313241,Top 20%,1,40,11,49.8979286396234,49.8979286396234,0.0,306.34448558011536,4.518560764626001,25.085454246991933,0.0104070064374354,0.0778472149325991,0.0788569796397402,0.0
CL G,313241,Top 20%,1,50,12,47.8907556728613,47.8907556728613,0.0,308.7186729381504,4.53939548075645,26.85900151055028,0.0021354852043509,0.0728436551500278,0.055392567970096,162.923633
CL G,313241,Top 20%,1,60,13,45.4254215180177,45.4254215180177,0.0,312.254011353998,4.409268552718366,28.35801438531282,-0.0023447946435727,0.0594256925930823,0.0322911940809837,7987.73211
CL G,313241,Top 20%,1,70,14,42.4243611203623,42.4243611203623,0.0,315.95311109948886,4.08455380763769,29.21010642443669,-0.0040002327587583,0.0504797509925884,0.0180516669800841,32210.93143
