Cell Line,ID,Titer_group,Titer_category,Run Time (hr),input_step,input_step_2000,input_step_400_2000,input_step_80_400_2000,glc,glc_after,glc_feed,osmo,vcd,lac,mu,qglc_poly,qlac_poly,base
80L,786094,Middle 60%,0,0,0,0,0,0,57.9908348320344,,0.0,310.4407767,0.303515726,9.68110124333925,0.1058053916640306,-0.1049647820879488,1.092047279824084,0.0
80L,786094,Middle 60%,0,10,1,1,1,1,55.7581328959346,55.7581328959346,0.0,309.1925104,0.561849061,12.3176465031083,0.0339588752122602,0.1916324398904039,0.5039023056052749,0.0
80L,786094,Middle 60%,0,20,2,2,2,2,53.525430954284,53.525430954284,0.0,307.9442441,0.820182396,14.9541917628774,0.019172805708988,0.2494121577482147,0.3179339461150165,0.0
80L,786094,Middle 60%,0,30,3,3,3,3,51.3376039321476,51.3376039321476,0.0,306.6959778,1.121864909,17.6263754884547,0.0284726265001401,0.2353635554201359,0.2269243943466461,0.0
80L,786094,Middle 60%,0,40,4,4,4,4,49.2866636304092,49.2866636304092,0.0,308.0384598,1.543642985,20.3939980350799,0.0392021606863597,0.181572384944131,0.1673761182111963,0.0
80L,786094,Middle 60%,0,50,5,5,5,5,47.2357233286707,47.2357233286707,0.0,308.8735328,1.965421062,23.1616205928063,0.0390236111230062,0.131215181858096,0.1413140083279558,43.450191
80L,786094,Middle 60%,0,60,6,6,6,6,44.146047153578,44.146047153578,0.0,309.7086059,2.777254924,25.9024520870337,0.0259175604201559,0.0680210808130066,0.1095911262268162,133.185914
400L,786094,Middle 60%,0,0,0,0,0,7,60.8119363218543,,0.0,287.8725908,0.247627303,4.5748877331261,0.0860014243889595,0.9053507819161596,1.113175588828368,20.00664
400L,786094,Middle 60%,0,10,1,1,1,8,58.7734288061457,58.7734288061457,0.0,286.9247235,0.304724833,7.22645859236234,0.0215771641074257,0.6669354143847726,0.8715629990073188,22.706667
400L,786094,Middle 60%,0,20,2,2,2,9,56.7349212349297,56.7349212349297,0.0,285.9768562,0.361822362,9.87802945159858,0.0126181191555752,0.5443255698175342,0.7206694993130266,22.706667
400L,786094,Middle 60%,0,30,3,3,3,10,54.6964136859166,54.6964136859166,0.0,285.0289889,0.418919892,12.529600321936,0.0236548932153877,0.4901694049644495,0.6234008631200133,22.706667
400L,786094,Middle 60%,0,40,4,4,4,11,52.4750456437754,52.4750456437754,0.0,284.6048573,0.644400272,15.1560046847246,0.0333822085024251,0.3544527293950173,0.414011207440835,22.706667
400L,786094,Middle 60%,0,50,5,5,5,12,50.251721624592,50.251721624592,0.0,284.1972486,0.87312731,17.7822677508881,0.0346589057658325,0.3048264822915874,0.3180018246912195,395.238068
400L,786094,Middle 60%,0,60,6,6,6,13,47.1498433357756,47.1498433357756,0.0,288.951353,1.248827805,20.7226659635879,0.0345079442883373,0.2550955277533926,0.2352257455513518,1574.193045
2000L,786094,Middle 60%,0,0,0,0,7,14,40.7641468893625,,0.0,291.1640542,0.154590725,6.23489720248667,0.1573168942092334,0.8578637427531128,1.593995386579305,0.0
2000L,786094,Middle 60%,0,10,1,1,8,15,39.6369836863607,39.6369836863607,0.0,288.4769141,0.215350217,8.84451714031971,0.0638505801592077,0.5201438218543434,1.268373028870351,0.0
2000L,786094,Middle 60%,0,20,2,2,9,16,38.5098204778081,38.5098204778081,0.0,285.7897739,0.27610971,11.64344571492,0.036400003900485,0.3834621933763053,1.070787364278624,0.0
2000L,786094,Middle 60%,0,30,3,3,10,17,37.3869304269632,37.3869304269632,0.0,282.9484633,0.328618211,14.7477483459147,0.0323500191739168,0.3475505143203317,0.9553580319178476,0.0
2000L,786094,Middle 60%,0,40,4,4,11,18,36.0755354914629,36.0755354914629,0.0,284.2977886,0.549504753,18.0042139764653,0.029110981725658,0.2493417279404085,0.5969451242876569,42.601757
2000L,786094,Middle 60%,0,50,5,5,12,19,34.7641405615133,34.76414056151331,0.0,285.6471139,0.770391296,21.2132909080817,0.0241187493071671,0.2262314554217469,0.4385864659501463,2650.774095
2000L,786094,Middle 60%,0,60,6,6,13,20,32.5888641899242,32.5888641899242,0.0,288.1185679,1.011150903,24.7114118561278,0.0348346816752052,0.2235356425227784,0.3397367146679723,7519.040298
CL G,786094,Middle 60%,0,0,0,7,14,21,66.1640946735051,66.1640946735051,0.0,333.7453148808431,1.2612683083685177,13.82247689291528,0.0322262388937781,0.3912089090102612,0.2940579538795806,0.0
CL G,786094,Middle 60%,0,10,1,8,15,22,61.9606186305202,61.9606186305202,0.0,334.585328094308,1.579000875211979,15.771109790317595,0.031756157094989,0.2856312248495357,0.1698148780313844,0.0
CL G,786094,Middle 60%,0,20,2,9,16,23,57.7571426430426,57.7571426430426,0.0,333.42203084412137,2.043221752898128,17.89527622013551,0.0301959979662954,0.2334377077268713,0.1075208075899339,0.0
CL G,786094,Middle 60%,0,30,3,10,17,24,53.5536666000577,53.5536666000577,0.0,330.0142811274599,2.619852708062843,19.88222111402062,0.0278097641729094,0.183449561924798,0.0632805757426275,0.0
CL G,786094,Middle 60%,0,40,4,11,18,25,49.3519531850174,49.3519531850174,0.0,325.1833832532313,3.323669657852821,21.509611470047734,0.0248368053871037,0.1418072761596896,0.034590401062716,0.0
CL G,786094,Middle 60%,0,50,5,12,19,26,45.23743591665,45.23743591665,0.0,319.7309246395138,4.144249244645399,22.64821525455025,0.0214918182882112,0.1168625205342396,0.0180861786354344,0.0
CL G,786094,Middle 60%,0,60,6,13,20,27,41.8760276260574,41.8760276260574,0.0,314.31233418925234,4.92533387238473,22.855306251010607,0.0179648465626253,0.0995840443477011,0.007501473829625,0.0
CL G,786094,Middle 60%,0,70,7,14,21,28,38.8470535091809,77.8622414864361,39.0151879772552,309.84284025946914,5.625808027834863,22.17046096723697,0.0144212809037998,0.0855391670815673,0.0003362588648671,0.0
CL G,786094,Middle 60%,0,80,8,15,22,29,74.1697473855991,74.1697473855991,0.0,303.8847295680972,6.163854089581422,20.76822052668152,0.0110018590122491,0.0765987298922791,-0.0046556800091196,315.901133999999
CL G,786094,Middle 60%,0,90,9,16,23,30,64.8199076356047,64.8199076356047,0.0,301.8978173668687,6.5587179303421,19.140529669594844,0.0078226655955477,0.0679093519281665,-0.0081433267663934,320.000023
CL G,786094,Middle 60%,0,100,10,17,24,31,60.9202896378694,60.9202896378694,0.0,305.31046030488125,6.781962069856762,17.706681946551146,0.0049751323683308,0.0616268835222584,-0.0107478183480903,320.000023
CL G,786094,Middle 60%,0,110,11,18,25,32,55.2045634894202,55.2045634894202,0.0,303.1740934597667,6.8245915790343,16.590900080407604,0.0025260380522939,0.0612936952753105,-0.0137934379559624,320.000023
CL G,786094,Middle 60%,0,120,12,19,26,33,54.118032355292,54.118032355292,0.0,300.07898502972927,6.765997967163312,15.822538024426288,0.000517508376193,0.0594643867025152,-0.0162059963740706,342.390507999999
CL G,786094,Middle 60%,0,130,13,20,27,34,50.4578994593574,50.4578994593574,0.0,299.1327437671581,6.600471962754838,15.282866556896868,-0.0010329839241554,0.0627174128578448,-0.0199150706528975,2024.887671
CL G,786094,Middle 60%,0,140,14,21,28,35,46.3456596005683,46.3456596005683,0.0,287.75928463526645,6.402280289240652,14.868418346416416,-0.0021326191058748,0.0650732497534184,-0.0234707207684403,7783.55278
CL G,786094,Middle 60%,0,150,15,22,29,36,42.1296809820377,42.1296809820377,0.0,276.1971368864419,6.2007920542757065,14.28350144167671,-0.0028132304190279,0.0589165704504452,-0.0237209405157066,13656.35674
CL G,786094,Middle 60%,0,160,16,23,30,37,37.4988656109149,37.4988656109149,0.0,269.2672891916192,6.0485652603360425,13.348940447278034,-0.0031313041066169,0.0580680580606969,-0.0257863562610201,15195.22164
CL G,786094,Middle 60%,0,170,17,24,31,38,34.2327495892448,34.2327495892448,0.0,267.52846780709586,5.920615101672427,11.97666399072018,-0.0031679794045838,0.0541604871009117,-0.0263168503490192,15208.40073
CL G,786094,Middle 60%,0,180,18,25,32,39,31.5961471668997,31.5961471668997,0.0,267.9385888698179,5.813842535211853,10.27228426469399,-0.0030290485418101,0.0529459094295847,-0.0280218197042935,15208.40073
CL G,786094,Middle 60%,0,190,19,26,33,40,29.0213034481227,29.0213034481227,0.0,268.2695622777074,5.687519179934422,8.298362152156484,-0.0028449567401169,0.046765325568758,-0.0269242967307508,15208.40073
CL G,786094,Middle 60%,0,200,20,27,34,41,26.5358684973023,26.5358684973023,0.0,268.69657082740866,5.493321496769609,6.126512366187442,-0.0027708022142648,0.0427931769408525,-0.0268677858495931,15208.40073
CL G,786094,Middle 60%,0,210,21,28,35,42,24.0897771597948,24.0897771597948,0.0,268.97851023539874,5.2597151780542735,4.069923742193697,-0.0029863361719541,0.0395301227512675,-0.0272724442326591,15208.40073
CL G,786094,Middle 60%,0,220,22,29,36,43,22.4014776027442,22.4014776027442,0.0,268.03440231691786,4.959247054520002,2.2761244336780635,-0.0036959628138246,0.0329191490320212,-0.0253535648559119,15208.40073
CL G,786094,Middle 60%,0,230,23,30,37,44,21.5443242911698,21.5443242911698,0.0,266.2371724896832,4.668404683666071,1.0011138458965352,-0.0051287393334556,0.0289509162872435,-0.0256815269092261,15208.40073
CL G,786094,Middle 60%,0,240,24,31,38,45,18.8668132507382,18.8668132507382,0.0,264.03936529317764,4.447243682323341,0.4017667586222521,-0.0075383759173661,0.021865311915356,-0.0238880152399449,15208.40073
CL G,786094,Middle 60%,0,250,25,32,39,46,17.4411379249095,17.4411379249095,0.0,261.80249477661994,4.239265474068031,0.139791685221663,-0.0112032357450147,0.0134238613136503,-0.0216487687792486,15208.40073
80L,786512,Top 20%,1,0,0,0,0,0,59.1662393703234,,0.0,307.4841889,0.373711287,7.40907364564831,0.0793661877899966,-0.1783464021638275,0.82529707073625,0.0
80L,786512,Top 20%,1,10,1,1,1,1,56.888612258265,56.888612258265,0.0,306.6628337,0.606882722,9.96375313055062,0.0477184998465558,0.0126943604148156,0.4680809607142448,23.993332
80L,786512,Top 20%,1,20,2,2,2,2,54.6109851573081,54.6109851573081,0.0,305.8414784,0.840054156,12.5184326154529,0.0314654120774602,0.0849077099854637,0.3352830374256487,23.993332
80L,786512,Top 20%,1,30,3,3,3,3,52.3896151613046,52.3896151613046,0.0,305.0834043,1.076036415,15.1015595692717,0.0259116649088643,0.1217039359411402,0.2715885635326541,23.993332
80L,786512,Top 20%,1,40,4,4,4,4,52.0631021781122,52.0631021781122,0.0,301.6791489,1.512399986,18.4970511323268,0.0265364785675314,0.1240309657425234,0.2058210157908565,23.993332
80L,786512,Top 20%,1,50,5,5,5,5,51.7365891949199,51.7365891949199,0.0,298.2748936,1.948763556,21.8925426953818,0.0289935530808333,0.121596273114087,0.1703882066237902,84.045225
80L,786512,Top 20%,1,60,6,6,6,6,47.0513596216612,47.0513596216612,0.0,301.4122407,2.696836463,25.0717864231794,0.0291110682767503,0.1050148668084542,0.1340555766215027,204.439719
400L,786512,Top 20%,1,0,0,0,0,7,58.8506746375363,,0.0,340.3466639,0.171147179,7.79893764431616,0.1170068967446388,1.994906373764614,0.5283203865550752,0.0
400L,786512,Top 20%,1,10,1,1,1,8,56.332998845445,56.332998845445,0.0,325.0254119,0.279078495,9.32888767761989,0.0484421564094504,0.9389621601435784,0.5344892032775856,0.0
400L,786512,Top 20%,1,20,2,2,2,9,53.8153230589045,53.8153230589045,0.0,309.7041598,0.387009811,10.8588377109236,0.0299238738538424,0.5277371824650404,0.5119578676572367,0.0
400L,786512,Top 20%,1,30,3,3,3,10,51.2976472612624,51.2976472612624,0.0,294.3829077,0.494941127,12.7429522091474,0.0294428543692591,0.3394516059783411,0.4795022201492832,0.0
400L,786512,Top 20%,1,40,4,4,4,11,50.3448472490508,50.3448472490508,0.0,291.1824688,0.699455054,15.6294211145648,0.0292783045964032,0.2192441461135768,0.3813574522510376,0.0
400L,786512,Top 20%,1,50,5,5,5,12,49.0680694509203,49.0680694509203,0.0,285.6670387,0.88583972,18.515890008881,0.0259978325252362,0.1809221922742353,0.3232907663652531,0.525173
400L,786512,Top 20%,1,60,6,6,6,13,46.8208430859921,46.8208430859921,0.0,288.0918754,1.210253971,21.1699859680284,0.0304574474949773,0.1559660031767805,0.2447829878128744,566.935583
2000L,786512,Top 20%,1,0,0,0,7,14,38.6584166056084,,0.0,291.4622447,0.135032779,2.67408864342806,0.1212975595949519,-0.4916530491884688,1.715694017407344,8.773245
2000L,786512,Top 20%,1,10,1,1,8,15,38.8265269433157,38.8265269433157,0.0,288.7640997,0.219302442,5.06359399422735,0.0546029706409443,-0.1631032293476011,1.070880409289411,0.0
2000L,786512,Top 20%,1,20,2,2,9,16,38.9946372865738,38.9946372865738,0.0,286.0659547,0.303572105,7.45309934502664,0.0320701181556572,0.04070505707489,0.8035273887274293,0.0
2000L,786512,Top 20%,1,30,3,3,10,17,39.1627476242811,39.1627476242811,0.0,283.3678096,0.387841767,9.84260469582593,0.0283955914220708,0.2010827563278165,0.6675927892165949,0.0
2000L,786512,Top 20%,1,40,4,4,11,18,37.770054463909,37.770054463909,0.0,283.9116855,0.514494094,12.5789510324156,0.0285475398974621,0.3131720662805294,0.5438785219609898,37.066941
2000L,786512,Top 20%,1,50,5,5,12,19,34.9253537600746,34.9253537600746,0.0,287.7889068,0.683576202,15.6358147868561,0.0277656732134045,0.3829384054529504,0.4485736354081072,4094.210329
2000L,786512,Top 20%,1,60,6,6,13,20,32.4823296809431,32.4823296809431,0.0,291.5989664,0.917910836,18.7267643761101,0.0315612611757681,0.4138915061293336,0.369705071035796,11102.07567
CL G,786512,Top 20%,1,0,0,7,14,21,56.5079768089877,56.5079768089877,0.0,325.86506451264773,1.278543842583927,13.7604168527326,0.0122480002785187,0.0741446523396958,0.2143110429253671,0.0
CL G,786512,Top 20%,1,10,1,8,15,22,57.5327309664957,57.5327309664957,0.0,320.58774133287926,1.5459401746765495,15.806430870294207,0.018624081294407,0.110101530290811,0.1576185084804429,0.0
CL G,786512,Top 20%,1,20,2,9,16,23,54.715438830791,54.715438830791,0.0,316.10680023461254,1.9427487451104335,18.23614451970145,0.0222533031120519,0.1339021466495645,0.1225513851041061,0.0
CL G,786512,Top 20%,1,30,3,10,17,24,50.6475568285263,50.6475568285263,0.0,312.9425649349522,2.459630410216869,20.485882070583926,0.0236634857912932,0.1334144017760089,0.086563899143107,0.0
CL G,786512,Top 20%,1,40,4,11,18,25,47.7357164512977,47.7357164512977,0.0,311.08975947868106,3.1097193753151338,22.542677319446355,0.0233367268706991,0.1204192698529991,0.0583527786339273,0.0
CL G,786512,Top 20%,1,50,5,12,19,26,46.5564778081218,46.5564778081218,0.0,310.4991722852387,3.833008754217392,24.17060418723943,0.0217094013675668,0.1094639559554007,0.0406952301907344,0.0
CL G,786512,Top 20%,1,60,6,13,20,27,44.7344762761162,44.7344762761162,0.0,311.00951458678065,4.542659643961384,25.16896246035517,0.0191721617779219,0.0936638567246682,0.0269997346049456,5283.392334
CL G,786512,Top 20%,1,70,7,14,21,28,39.728238726437,79.8564544193634,40.1282156929264,312.27792451897795,5.1757877857340056,25.56813245221192,0.0160699380765191,0.0895414929130929,0.0199503526373485,7989.842906
CL G,786512,Top 20%,1,80,8,15,22,29,76.9393097648704,76.9393097648704,0.0,314.94770076498634,5.710317570598522,25.428104759309857,0.0127019377168414,0.0870082322287152,0.0147058965400865,9269.200325
CL G,786512,Top 20%,1,90,9,16,23,30,63.8959899198472,63.8959899198472,0.0,314.1756500033444,6.109708113475618,25.051145744560767,0.009321645631101,0.081937490829071,0.0100740916907226,21107.26643
CL G,786512,Top 20%,1,100,10,17,24,31,60.8039836586069,60.8039836586069,0.0,313.43958451654856,6.37589872231374,24.88659997063477,0.0061368242302384,0.0770455044444264,0.0063143430405742,28298.14287
CL G,786512,Top 20%,1,110,11,18,25,32,58.1719005750571,58.1719005750571,0.0,313.9711033685254,6.472246423761233,24.952057294485588,0.0033095134039231,0.0778094717630965,0.0034330465363228,31474.0839
CL G,786512,Top 20%,1,120,12,19,26,33,53.1019253535824,53.1019253535824,0.0,313.4693722335496,6.454143141139633,25.19747074150495,0.0009560305205532,0.0782972194547527,0.0006199261333132,38385.91358
CL G,786512,Top 20%,1,130,13,20,27,34,46.9040228746197,46.9040228746197,0.0,311.0367066150092,6.394230696827385,25.56205394462477,-0.0008530295727443,0.0819038397265347,-0.0022938366798435,50383.67821
CL G,786512,Top 20%,1,140,14,21,28,35,43.0801286607162,43.0801286607162,0.0,305.2006471213319,6.256743356643941,26.041036654270822,-0.0020927945501141,0.080212275796011,-0.0052138577774852,62772.25769
CL G,786512,Top 20%,1,150,15,22,29,36,38.8174545560514,38.8174545560514,0.0,297.5119366991831,6.145385448524926,26.29104028364681,-0.0027841146069719,0.0761605709169808,-0.0079655732490695,76563.29613
CL G,786512,Top 20%,1,160,16,23,30,37,32.8791699083016,32.8791699083016,0.0,291.43570972542767,6.05192607004124,26.501369775889536,-0.0029935624600044,0.0734692126072879,-0.0109249173146556,83144.6179999999
CL G,786512,Top 20%,1,170,17,24,31,38,28.1210194997668,28.1210194997668,0.0,288.4587558224767,5.957362200814214,26.050206330708843,-0.00283343334717,0.072009609623726,-0.0144044417719215,83294.00635
CL G,786512,Top 20%,1,180,18,25,32,39,24.527375946402,24.527375946402,0.0,287.8059347660844,5.853564064966152,24.944249285540664,-0.0024617450276982,0.0669139431011859,-0.0175804111414911,83294.00635
CL G,786512,Top 20%,1,190,19,26,33,40,21.7563660161193,21.7563660161193,0.0,287.1540774979588,5.707492898907172,23.3248278079676,-0.0020822377820899,0.0605172653781211,-0.0208019777494469,83294.00635
CL G,786512,Top 20%,1,200,20,27,34,41,19.2398798041697,19.2398798041697,0.0,285.5294722192031,5.478246343676003,21.321821324782267,-0.0019443744121171,0.0515791156373122,-0.0235179796931315,83294.00635
CL G,786512,Top 20%,1,210,21,28,35,42,17.1032623171029,43.6621428449501,26.558880527847197,285.2302990814189,5.191313551417095,19.31059441429998,-0.0023433402408232,0.0442794503393693,-0.0277542143537827,83294.00635
CL G,786512,Top 20%,1,220,22,29,36,43,40.7449981904571,40.7449981904571,0.0,285.53669838965465,4.857822642005035,17.19450903862883,-0.0036200431125226,0.0357515103703283,-0.033138126031992,83294.00635
CL G,786512,Top 20%,1,230,23,30,37,44,39.3752156686427,39.3752156686427,0.0,286.2153016746572,4.544553462400182,15.432730392318446,-0.0061611133928015,0.0224601027822717,-0.0362138194694353,83294.00635
CL G,786512,Top 20%,1,240,24,31,38,45,37.7584942938342,37.7584942938342,0.0,287.26065858882345,4.261014125413025,14.09484256174638,-0.0103989039685168,0.0096398102363569,-0.0472469361352169,83294.00635
CL G,786512,Top 20%,1,250,25,32,39,46,35.4903312629054,35.4903312629054,0.0,288.7239502371429,4.005235993134416,13.196072643982577,-0.0168114902477974,-0.0104205561016822,-0.0578029575500671,83294.00635
80L,786922,Middle 60%,0,0,0,0,0,0,48.795086974622,,0.0,304.7525301,0.459592727,10.7830097912966,0.0998226176887375,-0.2260062461569097,0.5728169344233521,0.0
80L,786922,Middle 60%,0,10,1,1,1,1,49.1799768866981,49.1799768866981,0.0,305.5694123,0.671837617,13.6279385657193,0.0353962978847536,-0.0407729155643497,0.4175299859020403,0.0
80L,786922,Middle 60%,0,20,2,2,2,2,49.5648667932236,49.5648667932236,0.0,306.3862945,0.884082507,16.4728673512433,0.0235339593584387,0.0500028616409825,0.3243544348964283,0.0
80L,786922,Middle 60%,0,30,3,3,3,3,49.4112546903794,49.4112546903794,0.0,306.8971514,1.168396249,19.3803569160746,0.029681705455342,0.0958036239223089,0.2482775481003637,0.0
80L,786922,Middle 60%,0,40,4,4,4,4,47.8045612191656,47.8045612191656,0.0,306.4836435,1.652200553,22.4538414409413,0.0337524252613141,0.105045406349821,0.1700471152762437,0.0
80L,786922,Middle 60%,0,50,5,5,5,5,46.1978677479517,46.1978677479517,0.0,306.0701355,2.136004858,25.5273259769094,0.0301257936025068,0.1090901832572328,0.1251635604464338,52.98441
